SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
717339,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
717341,ONG,000000-00-0,,886.76,POUND(S),NATURAL GAS,NO,,
717342,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,UNKNOWN,0,UNKNOWN AMOUNT
717342,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",UNKNOWN,0,UNKNOWN AMOUNT
717343,OTH,000000-00-0,,0,UNKNOWN AMOUNT,SOLVENT,YES,0,UNKNOWN AMOUNT
717344,OIL,000000-00-0,,2,BARREL(S),OIL: CRUDE,YES,2,BARREL(S)
717345,JPF,000000-00-0,,150,GALLON(S),JET FUEL: JP-4,YES,150,GALLON(S)
717347,NCC,000000-00-0,,0,UNKNOWN AMOUNT,BUTYLACRYLATE (UN2348),UNKNOWN,0,UNKNOWN AMOUNT
717348,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717349,JPE,000000-00-0,,0,UNKNOWN AMOUNT,JET FUEL: JP-8 ( RESIDUAL OIL),YES,0,UNKNOWN AMOUNT
717350,NOX,010544-72-6,,10,POUND(S),NITROGEN TETROXIDE,NO,,
717350,SFD,000000-00-0,,500,POUND(S),SULFUR DIOXIDE,NO,,
717351,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717352,NCC,000000-00-0,,117.5,POUND(S),NITROGEN OXIDE,NO,,
717353,GAS,000000-00-0,,15,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
717354,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,PINT(S)
717355,NCC,000000-00-0,,805,POUND(S),MONOMETHYLAMINE,NO,,
717356,NCC,000000-00-0,,37,POUND(S),NITROGEN OXIDE,NO,,
717357,CLX,007782-50-5,,40,POUND(S),CHLORINE,NO,,
717358,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
717359,BNZ,000071-43-2,,20,POUND(S),BENZENE,NO,,
717360,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
717361,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
717362,ARL,000107-02-8,,1,POUND(S),ACROLEIN,NO,,
717362,MMC,000000-00-0,,86,POUND(S),METHYL MERCAPTAN,NO,,
717363,NCC,000000-00-0,,12,POUND(S),NITROGEN OXIDE,NO,,
717364,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
717365,OTD,000000-00-0,,20,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
717367,SHD,001310-73-2,,100,GALLON(S),SODIUM HYDROXIDE,NO,,
717368,OTH,000000-00-0,,0,UNKNOWN AMOUNT,LACQUER THINNER,NO,,
717368,OTH,000000-00-0,,0,UNKNOWN AMOUNT,MINERAL SPIRITS,NO,,
717369,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
717370,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717371,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,NO,,
717372,OHY,000000-00-0,,6,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
717373,OIL,000000-00-0,,0.02,GALLON(S),OIL: CRUDE,YES,0.02,GALLON(S)
717374,NCC,000000-00-0,,58.02,POUND(S),NITROGEN OXIDE,NO,,
717375,OTW,000000-00-0,,200,GALLON(S),"OIL, FUEL: NO. 2",NO,,
717376,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717377,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717378,OTF,000000-00-0,,30,GALLON(S),"OIL, MISC: TRANSFORMER NON PCB",YES,0,UNKNOWN AMOUNT
717379,AMA,007664-41-7,,100,POUND(S),"AMMONIA, ANHYDROUS",NO,,
717380,HDS,007783-06-4,,1000,POUND(S),HYDROGEN SULFIDE,NO,,
717381,OIL,000000-00-0,,0.5,PINT(S),OIL: CRUDE,YES,0.5,PINT(S)
717382,OTH,000000-00-0,,2.5,GALLON(S),SYNTHETIC BASED DRILLING MUD,YES,2.5,GALLON(S)
717383,NCC,000000-00-0,,0,UNKNOWN AMOUNT,THERMAL NOX,NO,,
717384,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717385,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
717386,NCC,000000-00-0,,0,UNKNOWN AMOUNT,VOLATILE ORGANIC COMPOUNDS,NO,,
717386,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
717386,CMO,000000-00-0,,0,UNKNOWN AMOUNT,CARBON MONOXIDE,NO,,
717386,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
717387,PRP,000000-00-0,,0,UNKNOWN AMOUNT,PROPANE,NO,,
717388,MTB,000000-00-0,,0,UNKNOWN AMOUNT,METHYL BROMIDE,NO,,
717389,EOX,000075-21-8,,55,POUND(S),ETHYLENE OXIDE,NO,,
717390,BNZ,000071-43-2,,20,POUND(S),BENZENE,NO,,
717391,OHY,000000-00-0,,2,CUP(S),HYDRAULIC OIL,YES,2,CUP(S)
717393,NCC,000000-00-0,,20,POUND(S),NITROGEN OXIDE,NO,,
717393,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
717394,OTD,000000-00-0,,1,CUP(S),"OIL, FUEL: NO. 2-D",YES,1,CUP(S)
717395,OTH,000000-00-0,,15,GALLON(S),NAPHTHA,NO,,
717396,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
717397,NTX,010102-43-9,,28,POUND(S),NITRIC OXIDE,NO,,
717398,NTX,010102-43-9,,37,POUND(S),NITRIC OXIDE,NO,,
717402,ODS,000000-00-0,,500,GALLON(S),OIL: DIESEL,NO,,
717403,HDS,007783-06-4,,100,POUND(S),HYDROGEN SULFIDE,NO,,
717404,EDC,000000-00-0,,0,UNKNOWN AMOUNT,ETHYLENE DICHLORIDE,YES,0,UNKNOWN AMOUNT
717405,NCC,000000-00-0,,0,UNKNOWN AMOUNT,COAL,NO,,
717406,OIL,000000-00-0,,20,GALLON(S),OIL: CRUDE,YES,20,GALLON(S)
717407,OTW,000000-00-0,,100,GALLON(S),"OIL, FUEL: NO. 2",NO,,
717408,GAS,000000-00-0,,1000,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
717410,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,YES,10,GALLON(S)
717411,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717412,SFD,000000-00-0,,72321,POUND(S),SULFUR DIOXIDE,NO,,
717412,NTO,000000-00-0,,43.9,POUND(S),NITROUS OXIDE,NO,,
717412,HDS,007783-06-4,,785.2,POUND(S),HYDROGEN SULFIDE,NO,,
717413,OIL,000000-00-0,,25,GALLON(S),OIL: CRUDE,YES,25,GALLON(S)
717416,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717417,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717418,OIL,000000-00-0,,22,BARREL(S),OIL: CRUDE,YES,22,BARREL(S)
717419,OTF,000000-00-0,,10,GALLON(S),"OIL, MISC: TRANSFORMER",NO,,
717419,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,NO,,
717420,ODS,000000-00-0,,25,GALLON(S),OIL: DIESEL,YES,25,GALLON(S)
717422,OIL,000000-00-0,,30,BARREL(S),OIL: CRUDE,YES,30,BARREL(S)
717422,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SALT WATER,YES,0,UNKNOWN AMOUNT
717423,ODS,000000-00-0,,5,GALLON(S),OIL: DIESEL,NO,,
717424,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717425,MMC,000000-00-0,,220,POUND(S),METHYL MERCAPTAN,NO,,
717426,OTH,000000-00-0,,0,UNKNOWN AMOUNT,PETROLEUM SUBSTANCE,YES,0,UNKNOWN AMOUNT
717427,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717428,OTW,000000-00-0,,4,GALLON(S),"OIL, FUEL: NO. 2",YES,0,UNKNOWN AMOUNT
717430,EOX,000075-21-8,,34,POUND(S),ETHYLENE OXIDE,NO,,
717431,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717432,OHY,000000-00-0,,2,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
717433,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717435,OHY,000000-00-0,,40,GALLON(S),HYDRAULIC OIL,NO,,
717436,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
717437,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717438,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
717440,NCC,000000-00-0,,20,GALLON(S),UNKNOWN CORROSIVE MATERIAL,NO,,
717441,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717442,NCC,000000-00-0,,99,POUND(S),VOLATILE ORGANIC COMPOUND,NO,,
717442,NTO,000000-00-0,,13,POUND(S),NITROUS OXIDE,NO,,
717442,CMO,000000-00-0,,73,POUND(S),CARBON MONOXIDE,NO,,
717442,SFD,000000-00-0,,28,POUND(S),SULFUR DIOXIDE,NO,,
717443,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
717446,VCM,000075-01-4,,2,POUND(S),VINYL CHLORIDE,NO,,
717448,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
717449,SFD,000000-00-0,,578,POUND(S),SULFUR DIOXIDE,NO,,
717451,NCC,000000-00-0,,1,GALLON(S),SODIUM HYDROXIDE SOLUTION,NO,,
717452,NCC,000000-00-0,,6000,OTHER,RESIDUE GAS,NO,,
717453,HDS,007783-06-4,,0,UNKNOWN AMOUNT,HYDROGEN SULFIDE,NO,,
717454,OIL,000000-00-0,,2,BARREL(S),OIL: CRUDE,NO,,
717455,OTD,000000-00-0,,5,GALLON(S),"OIL, FUEL: NO. 2-D",YES,5,GALLON(S)
717456,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
717457,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
717458,OIL,000000-00-0,,0,BARREL(S),OIL: CRUDE,YES,0,BARREL(S)
717460,OTH,000000-00-0,,180,BARREL(S),SLOP OIL,NO,,
717462,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717463,ONG,000000-00-0,,1000000,CUBIC FEET,NATURAL GAS,NO,,
717464,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,NO,,
717466,OTH,000000-00-0,,1.5,GALLON(S),AUTOMATIC TRANSMISSION FLUID,NO,,
717467,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
717468,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717469,OTW,000000-00-0,,1,QUART(S),"OIL, FUEL: NO. 2",NO,,
717470,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,NO,,
717471,KRS,000000-00-0,,100,GALLON(S),KEROSENE,YES,100,GALLON(S)
717473,NCC,000000-00-0,,462,GALLON(S),CONDENSATE,YES,210,GALLON(S)
717473,BNZ,000071-43-2,,15,POUND(S),BENZENE,NO,,
717474,ODS,000000-00-0,,1,QUART(S),OIL: DIESEL,YES,1,QUART(S)
717475,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,YES,0,UNKNOWN AMOUNT
717475,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
717476,NCC,000000-00-0,,12.9,POUND(S),NITROGEN OXIDE,NO,,
717477,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717478,BSS,000000-00-0,,0,UNKNOWN AMOUNT,BILGE SLOPS,YES,0,UNKNOWN AMOUNT
717479,OTH,000000-00-0,,0,UNKNOWN AMOUNT,HEATING OIL,YES,0,UNKNOWN AMOUNT
717480,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
717481,CRF,000000-00-0,,1,GALLON(S),CHLOROFORM,NO,,
717482,NCC,000000-00-0,,137,POUND(S),NITROGEN OXIDE,NO,,
717482,SFD,000000-00-0,,479,POUND(S),SULFUR DIOXIDE,NO,,
717483,OIL,000000-00-0,,1,BARREL(S),OIL: CRUDE,NO,,
717484,ODS,000000-00-0,,0.5,GALLON(S),OIL: DIESEL,YES,0.5,GALLON(S)
717485,NCC,000000-00-0,,0,UNKNOWN AMOUNT,GRAVY,YES,0,UNKNOWN AMOUNT
717486,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717487,NCC,000000-00-0,,0,UNKNOWN AMOUNT,FORMULA 537 (CORROSIVE),YES,0,UNKNOWN AMOUNT
717488,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
717489,NCC,000000-00-0,,400,BARREL(S),SLOP OIL,NO,,
717489,BNZ,000071-43-2,,25,POUND(S),BENZENE,NO,,
717490,NCC,000000-00-0,,117,POUND(S),NITROGEN OXIDE,NO,,
717491,NCC,000000-00-0,,10,POUND(S),NITROGEN OXIDE,NO,,
717492,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717493,OTD,000000-00-0,,50,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
717494,OHY,000000-00-0,,2,GALLON(S),HYDRAULIC OIL,YES,2,GALLON(S)
717495,OTD,000000-00-0,,40,GALLON(S),"OIL, FUEL: NO. 2-D",YES,40,GALLON(S)
717496,OIL,000000-00-0,,0.25,GALLON(S),OIL: CRUDE,YES,0.25,GALLON(S)
717497,NCC,000000-00-0,,2,EACH,LEAD ACID BATTERIES,YES,1,EACH
717498,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
717499,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717500,NCC,000000-00-0,,1.5,GALLON(S),ETHANOL / NOS (ETHANOL BASED MATERIAL),NO,,
717501,AMA,007664-41-7,,20,TON(S),"AMMONIA, ANHYDROUS",NO,,
717502,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
717502,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
717502,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
717502,TOL,000108-88-3,,0,UNKNOWN AMOUNT,TOLUENE,NO,,
717502,XLX,000000-00-0,,0,UNKNOWN AMOUNT,"XYLENE (O-, M-, P-, & MIXTURES)",NO,,
717502,HDS,007783-06-4,,0,UNKNOWN AMOUNT,HYDROGEN SULFIDE,NO,,
717503,NTO,000000-00-0,,38.19,POUND(S),NITROUS OXIDE,NO,,
717504,NCC,000000-00-0,,28,POUND(S),NITROGEN OXIDE,NO,,
717505,NCC,000000-00-0,,37,POUND(S),NITROGEN OXIDE,NO,,
717506,NCC,000000-00-0,,11,POUND(S),NITROGEN OXIDE,NO,,
717507,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
717508,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
717509,NCC,000000-00-0,,400,GALLON(S),MIXED NITRIC AND SULFURIC ACID,NO,,
717510,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR TRIOXIDE,NO,,
717512,MAR,000000-00-0,,1,EACH,DELCO S2000 SERIAL #05-014074,YES,1,EACH
717514,IPR,000078-79-5,,0,UNKNOWN AMOUNT,ISOPRENE,NO,,
717515,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
717516,ODS,000000-00-0,,500,GALLON(S),OIL: DIESEL,NO,,
717517,HDS,007783-06-4,,936.1,POUND(S),HYDROGEN SULFIDE,NO,,
717517,NCC,000000-00-0,,52.3,POUND(S),NITROGEN OXIDES,NO,,
717517,SFD,000000-00-0,,86220.7,POUND(S),SULFUR DIOXIDE,NO,,
717518,OMT,000000-00-0,,1,GALLON(S),"OIL, MISC: MOTOR",YES,1,GALLON(S)
717520,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717521,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717522,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
717524,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717526,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
717527,NCC,000000-00-0,,25,POUND(S),NITROGEN OXIDE,NO,,
717528,OTW,000000-00-0,,100,GALLON(S),"OIL, FUEL: NO. 2",YES,40,GALLON(S)
717532,NCC,000000-00-0,,10,OUNCE(S),CHROMIC ACID (1463),NO,,
717534,NCC,000000-00-0,,0,UNKNOWN AMOUNT,WATER / TRACE AMOUNT OF CHLORINE,YES,0,UNKNOWN AMOUNT
717535,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
717536,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
717537,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ACROLEIN,NO,,
717538,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717539,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717540,NCC,000000-00-0,,30,GALLON(S),SLUDGE (KO50),NO,,
717541,NCC,000000-00-0,,0,UNKNOWN AMOUNT,LIQUID AMMONIA WITH LIQUID BLEACH,YES,0,UNKNOWN AMOUNT
717542,NCC,000000-00-0,,83,POUND(S),VOLATILE ORGANIC COMPOUND,NO,,
717542,NTO,000000-00-0,,11,POUND(S),NITROUS OXIDE,NO,,
717542,CMO,000000-00-0,,61,POUND(S),CARBON MONOXIDE,NO,,
717542,SFD,000000-00-0,,24,POUND(S),SULFUR DIOXIDE,NO,,
717543,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
717544,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
717544,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
717545,OSX,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 6",YES,0,UNKNOWN AMOUNT
717546,NTX,010102-43-9,,0,UNKNOWN AMOUNT,NITRIC OXIDE,NO,,
717547,OTF,000000-00-0,,20,GALLON(S),"OIL, MISC: TRANSFORMER",YES,0,UNKNOWN AMOUNT
717548,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717549,EOX,000075-21-8,,11,POUND(S),ETHYLENE OXIDE,NO,,
717550,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PESTICIDES,NO,,
717551,ODS,000000-00-0,,9,GALLON(S),OIL: DIESEL,YES,9,GALLON(S)
717552,NCC,000000-00-0,,5,GALLON(S),OILY BILDGE WATER,YES,1,QUART(S)
717553,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717555,NCC,000000-00-0,,39.99,POUND(S),NITROGEN OXIDE,NO,,
717556,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717557,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",YES,0,UNKNOWN AMOUNT
717558,NCC,000000-00-0,,0.5,CUP(S),OIL BASE PAINT,YES,0.5,CUP(S)
717559,NCC,000000-00-0,,1,EACH,TELEPHONE POLE,YES,1,EACH
717560,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CL4856 BIOCIDE,YES,0,UNKNOWN AMOUNT
717560,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CL1446 BIOCIDE,YES,0,UNKNOWN AMOUNT
717560,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CL2560 BIOCIDE,YES,0,UNKNOWN AMOUNT
717561,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717562,BDI,000000-00-0,,0,UNKNOWN AMOUNT,BUTADIENE FINISHED,NO,,
717563,AHM,000000-00-0,,0,UNKNOWN AMOUNT,AMMONIUM HYDROXIDE,UNKNOWN,0,UNKNOWN AMOUNT
717563,AMS,000000-00-0,,0,UNKNOWN AMOUNT,AMMONIUM SULFATE,UNKNOWN,0,UNKNOWN AMOUNT
717563,URE,000000-00-0,,0,UNKNOWN AMOUNT,UREA,UNKNOWN,0,UNKNOWN AMOUNT
717563,STC,000000-00-0,,0,UNKNOWN AMOUNT,SILICON TETRACHLORIDE,UNKNOWN,0,UNKNOWN AMOUNT
717563,NCC,000000-00-0,,0,UNKNOWN AMOUNT,KLS 550 GEAR OIL,UNKNOWN,0,UNKNOWN AMOUNT
717564,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717565,JPE,000000-00-0,,0,UNKNOWN AMOUNT,JET FUEL: JP-8,YES,0,UNKNOWN AMOUNT
717567,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717568,OTH,000000-00-0,,100,GALLON(S),TURBINE OIL,YES,0,UNKNOWN AMOUNT
717569,OTB,000000-00-0,,100,GALLON(S),"OIL, MISC: TURBINE",YES,100,GALLON(S)
717570,NCC,000000-00-0,,30,GALLON(S),JET A FUEL,NO,,
717571,NCC,000000-00-0,,1,CUP(S),BILGE WATER,YES,1,CUP(S)
717573,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717574,NCC,000000-00-0,,0,UNKNOWN AMOUNT,VARIOUS MATERIALS,NO,,
717575,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,NO,,
717576,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PAINT THINNER,NO,,
717577,OTD,000000-00-0,,120,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
717578,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CONDENSATE,YES,0,UNKNOWN AMOUNT
717578,NCC,000000-00-0,,0,UNKNOWN AMOUNT,COMPRESSOR LIQUID,YES,0,UNKNOWN AMOUNT
717579,NCC,000000-00-0,,3800,POUND(S),SERRIC CHLORIDE,YES,3800,POUND(S)
717580,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,YES,1,QUART(S)
717582,OWA,000000-00-0,,8,OUNCE(S),WASTE OIL,YES,8,OUNCE(S)
717583,NCC,000000-00-0,,100,OTHER,CUPRIC SULFATE,NO,,
717584,KRS,000000-00-0,,5,GALLON(S),KEROSENE,NO,,
717586,OIL,000000-00-0,,0.04,GALLON(S),OIL: CRUDE,YES,0.04,GALLON(S)
717587,OTH,000000-00-0,,0,UNKNOWN AMOUNT,PETROLEUM WASTE PRODUCT,YES,0,UNKNOWN AMOUNT
717591,NCC,000000-00-0,,4000,GALLON(S),RAW SEWAGE,YES,4000,GALLON(S)
717592,SFD,000000-00-0,,298,POUND(S),SULFUR DIOXIDE,NO,,
717593,CLX,007782-50-5,,26,PART(S) PER MILLION,CHLORINE,YES,26,PART(S) PER MILLION
717594,NCC,000000-00-0,,2,GALLON(S),RESIDUAL SEA WATER / OLD RUST,YES,2,GALLON(S)
717595,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
717598,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
717598,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
717600,OIL,000000-00-0,,0.02,GALLON(S),OIL: CRUDE,YES,0.02,GALLON(S)
717601,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CASTROL CLEAR EDGE ( WATER BASED COLLANT MATERIAL),YES,0,UNKNOWN AMOUNT
717602,OTH,000000-00-0,,3,OUNCE(S),OTHER OIL,YES,3,OTHER
717603,NCC,000000-00-0,,1265.1,POUND(S),METHYLENE CHLORIDE,NO,,
717604,SFD,000000-00-0,,200134.2,POUND(S),SULFUR DIOXIDE,NO,,
717604,NCC,000000-00-0,,85.4,POUND(S),NITROGEN OXIDE,NO,,
717604,HDS,007783-06-4,,2172.8,POUND(S),HYDROGEN SULFIDE,NO,,
717605,OIL,000000-00-0,,25,BARREL(S),OIL: CRUDE,NO,,
717606,NCC,000000-00-0,,158.5,POUND(S),AMINE,NO,,
717607,MAR,000000-00-0,,1,EACH,DELCO 08-002089,YES,1,EACH
717608,MAR,000000-00-0,,1,EACH,DELCO 08-016534,YES,1,EACH
717609,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
717610,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
717610,NCC,000000-00-0,,0,UNKNOWN AMOUNT,HYRDOCARBONS,NO,,
717610,XLX,000000-00-0,,0,UNKNOWN AMOUNT,"XYLENE (O-, M-, P-, & MIXTURES)",NO,,
717610,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ETHYL BENZENE,NO,,
717610,TOL,000108-88-3,,0,UNKNOWN AMOUNT,TOLUENE,NO,,
