SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
824470,ODS,000000-00-0,,200,GALLON(S),OIL: DIESEL,NO,,
824472,PCB,000000-00-0,,50,GALLON(S),POLYCHLORINATED BIPHENYLS,YES,50,GALLON(S)
824473,HCN,000074-90-8,,0,UNKNOWN AMOUNT,HYDROGEN CYANIDE,NO,,
824474,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
824475,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824476,OHY,000000-00-0,,0,GALLON(S),HYDRAULIC OIL,YES,0,GALLON(S)
824477,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824479,ODS,000000-00-0,,2000,GALLON(S),OIL: DIESEL,NO,,
824480,OHY,000000-00-0,,3,GALLON(S),HYDRAULIC OIL,NO,,
824481,NCC,000000-00-0,,0,UNKNOWN AMOUNT,GUN POWDER,NO,,
824482,EGL,000107-21-1,,4,GALLON(S),ETHYLENE GLYCOL,NO,,
824486,NCC,000000-00-0,,167,POUND(S),NOX,NO,,
824486,ETL,000000-00-0,,1120,POUND(S),ETHYLENE,NO,,
824486,CMO,000000-00-0,,1200,POUND(S),CARBON MONOXIDE,NO,,
824487,NCC,000000-00-0,,0,UNKNOWN AMOUNT,VOLITLE ORGANIC COMPOUNDS,NO,,
824487,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDES,NO,,
824487,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
824487,CMO,000000-00-0,,0,UNKNOWN AMOUNT,CARBON MONOXIDE,NO,,
824488,UNK,000000-00-0,,5,GALLON(S),UNKNOWN MATERIAL,NO,,
824489,NCC,000000-00-0,,6,POUND(S),NITROGEN OXIDES,NO,,
824489,NCC,000000-00-0,,54,POUND(S),NITROGEN DIOXIDES,NO,,
824490,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,NO,,
824490,OMT,000000-00-0,,10,GALLON(S),"OIL, MISC: MOTOR",NO,,
824491,ODS,000000-00-0,,90,GALLON(S),OIL: DIESEL,NO,,
824492,OIL,000000-00-0,,2,OUNCE(S),OIL: CRUDE,YES,2,OUNCE(S)
824493,ODS,000000-00-0,,20,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
824494,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
824495,OUN,000000-00-0,,1,GALLON(S),UNKNOWN OIL,YES,1,GALLON(S)
824497,OTF,000000-00-0,,25,GALLON(S),"OIL, MISC: TRANSFORMER",YES,25,GALLON(S)
824498,OTH,000000-00-0,,40,GALLON(S),"OIL, EDIBLE: SOY BEAN",NO,,
824500,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
824502,SFD,000000-00-0,,500,POUND(S),SULFUR DIOXIDE,NO,,
824503,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824504,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CAUSTIC ACID,UNKNOWN,0,UNKNOWN AMOUNT
824505,NCC,000000-00-0,,0,UNKNOWN AMOUNT,HAZARDOUS WASTE CONTAINING HYDROGEN FLUORIDE,NO,,
824506,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
824507,OTW,000000-00-0,,50,GALLON(S),"OIL, FUEL: NO. 2",NO,,
824508,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,UNKNOWN,0,UNKNOWN AMOUNT
824509,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824510,ODS,000000-00-0,,25,GALLON(S),OIL: DIESEL,YES,25,GALLON(S)
824511,NCC,000000-00-0,,138,POUND(S),VOLATILE ORGANIC COMPOUND,NO,,
824511,NCC,000000-00-0,,27,POUND(S),NITROGEN OXIDE,NO,,
824511,CMO,000000-00-0,,149,POUND(S),CARBON MONOXIDE,NO,,
824511,SFD,000000-00-0,,21,POUND(S),SULFUR DIOXIDE,NO,,
824512,OLB,000000-00-0,,10,GALLON(S),"OIL, MISC: LUBRICATING",YES,10,GALLON(S)
824513,GAS,000000-00-0,,10,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
824514,OIL,000000-00-0,,0,GALLON(S),OIL: CRUDE & WATER MIXTURE,YES,0,GALLON(S)
824515,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
824516,MCR,007439-97-6,,2.22,POUND(S),MERCURY,YES,2.22,POUND(S)
824517,OHY,000000-00-0,,4,LITER(S),HYDRAULIC OIL,YES,0.25,LITER(S)
824518,OTW,000000-00-0,,100,GALLON(S),"OIL, FUEL: NO. 2",UNKNOWN,100,GALLON(S)
824519,OTW,000000-00-0,,100,GALLON(S),"OIL, FUEL: NO. 2",NO,,
824520,NCC,000000-00-0,,2,OUNCE(S),BILGE WATER,YES,2,OUNCE(S)
824521,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824523,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,UNKNOWN,0,UNKNOWN AMOUNT
824525,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RUST PARTICLES,YES,0,UNKNOWN AMOUNT
824526,OTH,000000-00-0,,6,TON(S),OTHER OIL( FUEL OIL IFO 180),YES,1,DROP(S)
824527,ODS,000000-00-0,,4,GALLON(S),OIL: DIESEL,YES,4,GALLON(S)
824529,OTH,000000-00-0,,1,LITER(S),HEAVY FUEL OIL,YES,1,LITER(S)
824531,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
824533,ZSF,007733-02-0,,2000,GALLON(S),ZINC SULFATE 26.7%,NO,,
824535,OIL,000000-00-0,,1.1,BARREL(S),OIL: CRUDE,NO,,
824536,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824537,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",NO,,
824539,OTD,000000-00-0,,60,GALLON(S),"OIL, FUEL: NO. 2-D",YES,1,GALLON(S)
824540,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",NO,,
824540,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
824540,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,NO,,
824541,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824542,OTH,000000-00-0,,10,DROP(S),OTHER OIL (BUNKER OIL),YES,10,DROP(S)
824543,OUN,000000-00-0,,2,QUART(S),UNKNOWN OIL,YES,2,QUART(S)
824544,AMA,007664-41-7,,190,POUND(S),"AMMONIA, ANHYDROUS",NO,,
824545,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,YES,100,GALLON(S)
824546,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824547,NCC,000000-00-0,,25,BARREL(S),NATURAL GAS MIXED WITH WATER,YES,25,BARREL(S)
824549,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824550,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
824551,OTD,000000-00-0,,100,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
824552,NCC,000000-00-0,,200,GALLON(S),SEWAGE,YES,200,GALLON(S)
824554,OMN,000000-00-0,,1,GALLON(S),"OIL, MISC: MINERAL",NO,,
824555,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
824556,ODS,000000-00-0,,270,GALLON(S),OIL: DIESEL,NO,,
824557,OTD,000000-00-0,,10,GALLON(S),"OIL, FUEL: NO. 2-D",YES,10,GALLON(S)
824558,NCC,000000-00-0,,150,GALLON(S),NATURAL GAS CONDENSATE,NO,,
824559,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824560,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
824564,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PAINT,NO,,
824564,NCC,000000-00-0,,0,UNKNOWN AMOUNT,GREASE,NO,,
824564,NCC,000000-00-0,,0,UNKNOWN AMOUNT,AEROSOL,NO,,
824565,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
824566,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824567,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,NO,,
824567,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
824567,OTH,000000-00-0,,0,UNKNOWN AMOUNT,BRAKE FLUID,NO,,
824568,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
824570,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
824572,HCL,007647-01-0,,0,UNKNOWN AMOUNT,HYDROCHLORIC ACID,NO,,
824574,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
824576,NCC,000000-00-0,,90,TON(S),UREA AMMONIUM NITRATE,NO,,
824577,MCR,007439-97-6,,0,UNKNOWN AMOUNT,MERCURY,NO,,
824578,OTH,000000-00-0,,0,UNKNOWN AMOUNT,USED COOKING GREASE,YES,0,UNKNOWN AMOUNT
824579,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
824580,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824581,ODS,000000-00-0,,75,GALLON(S),OIL: DIESEL,YES,25,GALLON(S)
824583,OIL,000000-00-0,,1.5,BARREL(S),OIL: CRUDE,YES,1.5,BARREL(S)
824584,OIL,000000-00-0,,2,BARREL(S),OIL: CRUDE,YES,1,BARREL(S)
824585,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824587,NCC,000000-00-0,,2750,GALLON(S),UN 1866 RESIN,NO,,
824587,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
824588,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824590,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824591,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL (RESIDUE),YES,0,UNKNOWN AMOUNT
824592,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,UNKNOWN,0,UNKNOWN AMOUNT
824593,NCC,000000-00-0,,1000,POUND(S),PH12.7 BRINE WATER,NO,,
824595,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
824596,OVG,000000-00-0,,1,CUP(S),"OIL, EDIBLE: VEGETABLE",YES,1,CUP(S)
824597,OHY,000000-00-0,,20,GALLON(S),HYDRAULIC OIL,YES,20,GALLON(S)
824598,OMN,000000-00-0,,28,GALLON(S),"OIL, MISC: MINERAL",YES,5,GALLON(S)
824599,OTH,000000-00-0,,0,GALLON(S),OTHER OIL,YES,0,GALLON(S)
824600,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,NO,,
824602,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824603,JPE,000000-00-0,,600,GALLON(S),JET FUEL: JP-8,NO,,
824604,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
824606,NCC,000000-00-0,,40,TON(S),COAL,NO,,
824607,OTW,000000-00-0,,3,GALLON(S),"OIL, FUEL: NO. 2",NO,,
824609,BDI,000000-00-0,,0,UNKNOWN AMOUNT,BUTADIENE,NO,,
824609,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
824611,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
824612,IBT,000000-00-0,,6,BARREL(S),ISOBUTANE,NO,,
824614,OLB,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: LUBRICATING",YES,0,UNKNOWN AMOUNT
824615,NCC,000000-00-0,,0.5,OUNCE(S),JET FUEL OR DIESEL FUEL,NO,,
824616,OMT,000000-00-0,,5,GALLON(S),"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
824618,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824619,AMA,007664-41-7,,300,POUND(S),"AMMONIA, ANHYDROUS",NO,,
824621,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
824623,OTH,000000-00-0,,6,DROP(S),OTHER OIL//BUNKER OIL,YES,6,DROP(S)
824624,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,YES,50,GALLON(S)
824625,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,UNKNOWN,0,UNKNOWN AMOUNT
824625,NCC,000000-00-0,,0,UNKNOWN AMOUNT,AUTOMOTIVE RADIATOR CLEANING FLUIDS,UNKNOWN,0,UNKNOWN AMOUNT
824626,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CADILLAC CONVERTER,NO,,
824627,NCC,000000-00-0,,2000,GALLON(S),WASTE WATER,YES,2000,GALLON(S)
824628,OHY,000000-00-0,,0.5,LITER(S),HYDRAULIC OIL,YES,0.5,LITER(S)
824629,NCC,000000-00-0,,327,POUND(S),NITROGEN OXIDE,NO,,
824629,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
824629,ETL,000000-00-0,,0,UNKNOWN AMOUNT,ETHYLENE,NO,,
824629,BDI,000000-00-0,,0,UNKNOWN AMOUNT,BUTADIENE,NO,,
824629,PRP,000000-00-0,,0,UNKNOWN AMOUNT,PROPANE,NO,,
824629,PPL,000000-00-0,,0,UNKNOWN AMOUNT,PROPYLENE,NO,,
824631,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
824632,OIL,000000-00-0,,32,GALLON(S),OIL: CRUDE,YES,32,GALLON(S)
824633,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824634,OTW,000000-00-0,,75,GALLON(S),"OIL, FUEL: NO. 2",NO,,
824636,OIL,000000-00-0,,1,GALLON(S),OIL: CRUDE,YES,1,GALLON(S)
824637,GAS,000000-00-0,,1,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,1,GALLON(S)
824638,NCC,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIALS(SAND LIKE PARTICLES),UNKNOWN,0,UNKNOWN AMOUNT
824639,OUN,000000-00-0,,0,UNKNOWN AMOUNT,OILY WATER,YES,0,UNKNOWN AMOUNT
824640,OIL,000000-00-0,,21,GALLON(S),OIL: CRUDE,NO,,
824641,OTD,000000-00-0,,20,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
824642,NCC,000000-00-0,,5,GALLON(S),WASTE ELEVATED TEMPERATURE LIQUID FLAMMABLE NOS,NO,,
824643,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824644,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
824645,OTH,000000-00-0,,5,GALLON(S),USED OIL,YES,0.5,GALLON(S)
824646,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PAINT,NO,,
824646,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
824646,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
824648,NCC,000000-00-0,,7,GALLON(S),TOLUENEDIAMINE BY PRODUCTS,NO,,
824649,GAS,000000-00-0,,125,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,125,GALLON(S)
824650,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824651,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824652,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824653,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
824654,OTH,000000-00-0,,20,LITER(S),OTHER OIL,NO,,
824656,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
824657,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824658,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,NO,,
824659,OHY,000000-00-0,,25,GALLON(S),HYDRAULIC OIL,NO,,
824660,BNZ,000071-43-2,,160,POUND(S),BENZENE,NO,,
824660,TOL,000108-88-3,,20,POUND(S),TOLUENE,NO,,
824661,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824662,OHY,000000-00-0,,20,GALLON(S),HYDRAULIC OIL,NO,,
824663,GAS,000000-00-0,,1,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,1,GALLON(S)
824664,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824665,MAR,000000-00-0,,1,EACH,DELCO BATTERY  01 NUMBER: 08-031666,YES,1,EACH
824666,NCC,000000-00-0,,1000,GALLON(S),WAX EMULSION (GYPSEAL II - SEM MATERIAL),YES,50,GALLON(S)
824667,MAR,000000-00-0,,1,EACH,DELCO BATTERY 01 NUMBER: 08-031674,YES,1,EACH
824669,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824670,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,YES,0,UNKNOWN AMOUNT
824671,OIL,000000-00-0,,250,BARREL(S),OIL: CRUDE,NO,,
824672,OTH,000000-00-0,,1,GALLON(S),OILY WATER,YES,1,GALLON(S)
824673,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824674,OIL,000000-00-0,,0.12,GALLON(S),OIL: CRUDE,YES,0.12,GALLON(S)
824675,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
824675,CMO,000000-00-0,,0,UNKNOWN AMOUNT,CARBON MONOXIDE,NO,,
824675,CDO,000000-00-0,,0,UNKNOWN AMOUNT,CARBON DIOXIDE,NO,,
824676,OHY,000000-00-0,,20,GALLON(S),HYDRAULIC OIL,YES,20,GALLON(S)
824680,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",YES,0,UNKNOWN AMOUNT
824682,OTD,000000-00-0,,40,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
824683,EOX,000075-21-8,,0,UNKNOWN AMOUNT,ETHYLENE OXIDE,NO,,
824684,NCC,000000-00-0,,0,UNKNOWN AMOUNT,VOC,NO,,
824684,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
824684,CMO,000000-00-0,,0,UNKNOWN AMOUNT,CARBON MONOXIDE,NO,,
824684,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
824685,OWA,000000-00-0,,32,GALLON(S),WASTE OIL,YES,32,GALLON(S)
824686,NCC,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN CHEMICAL IN THE DUST,NO,,
824689,OTF,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: TRANSFORMER",NO,,
824690,NCC,000000-00-0,,0,UNKNOWN AMOUNT,2-ETHYL HEXOIC ACID,NO,,
824693,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
824693,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NOX,NO,,
824693,NCC,000000-00-0,,0,UNKNOWN AMOUNT,VOC,NO,,
824693,CMO,000000-00-0,,0,UNKNOWN AMOUNT,CARBON MONOXIDE,NO,,
824694,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",YES,0,UNKNOWN AMOUNT
824695,ODS,000000-00-0,,1000,GALLON(S),OIL: DIESEL,NO,,
824696,OHY,000000-00-0,,1,PINT(S),HYDRAULIC OIL,YES,1,PINT(S)
824697,MAR,000000-00-0,,1,EACH,DELCO 08-031708,UNKNOWN,0,UNKNOWN AMOUNT
824698,MAR,000000-00-0,,1,EACH,DELCO 08-031808,UNKNOWN,0,UNKNOWN AMOUNT
824699,MAR,000000-00-0,,1,EACH,DELCO 08-031666,UNKNOWN,0,UNKNOWN AMOUNT
824700,MAR,000000-00-0,,1,EACH,DELCO 08-031674,UNKNOWN,0,UNKNOWN AMOUNT
824701,OTW,000000-00-0,,2,GALLON(S),"OIL, FUEL: NO. 2",NO,,
824702,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,YES,10,GALLON(S)
824703,GAS,000000-00-0,,9,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
824704,OSX,000000-00-0,,20,LITER(S),"OIL, FUEL: NO. 6",YES,1,GALLON(S)
824705,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",YES,100,GALLON(S)
824706,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
824707,MCR,007439-97-6,,0,UNKNOWN AMOUNT,MERCURY,NO,,
824709,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824710,NCC,000000-00-0,,0,UNKNOWN AMOUNT,BLACK SMOKE,NO,,
824712,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824713,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824714,OIL,000000-00-0,,0.01,GALLON(S),OIL: CRUDE,YES,0.01,GALLON(S)
824715,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824716,NCC,000000-00-0,,0,UNKNOWN AMOUNT,BUTYL ACRYLET,NO,,
824717,NCC,000000-00-0,,0,UNKNOWN AMOUNT,LIME LIKE MATERIALS FOR ROAD WORK,NO,,
824718,NCC,000000-00-0,,0,UNKNOWN AMOUNT,COOKING OIL,UNKNOWN,0,UNKNOWN AMOUNT
824719,OSX,000000-00-0,,20,GALLON(S),"OIL, FUEL: NO. 6",NO,,
824720,GAS,000000-00-0,,7,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,7,GALLON(S)
824721,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
824722,PRP,000000-00-0,,7,GALLON(S),PROPANE,NO,,
824725,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824726,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824727,OLB,000000-00-0,,1,GALLON(S),"OIL, MISC: LUBRICATING",YES,1,GALLON(S)
824728,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,NO,,
824729,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824730,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824731,RAM,000000-00-0,,0,UNKNOWN AMOUNT,RADIOACTIVE MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
824732,OIL,000000-00-0,,0,GALLON(S),OIL: CRUDE,YES,0,GALLON(S)
824733,GAS,000000-00-0,,5000,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
824734,ODS,000000-00-0,,200,GALLON(S),OIL: DIESEL,NO,,
824735,NCC,000000-00-0,,13,BARREL(S),PRODUCED WATER,NO,,
824735,OIL,000000-00-0,,1,BARREL(S),OIL: CRUDE,NO,,
824736,NCC,000000-00-0,,10,BARREL(S),PRODUCED WATER,NO,,
824737,NCC,000000-00-0,,6,OUNCE(S),VANADIUM PENTOXIDE,UNKNOWN,0,UNKNOWN AMOUNT
824737,NCC,000000-00-0,,1,LITER(S),HYDROFLOURIC ACID,UNKNOWN,0,UNKNOWN AMOUNT
824737,NCC,000000-00-0,,2,LITER(S),NITRIC ACID,UNKNOWN,0,UNKNOWN AMOUNT
824737,HCL,007647-01-0,,2,LITER(S),HYDROCHLORIC ACID,UNKNOWN,0,UNKNOWN AMOUNT
824737,SFA,007664-93-9,,0.5,GALLON(S),SULFURIC ACID,UNKNOWN,0,UNKNOWN AMOUNT
824737,NCC,000000-00-0,,1,GALLON(S),ORTHOPHOSPHORIC ACID,UNKNOWN,0,UNKNOWN AMOUNT
824737,NCC,000000-00-0,,0,UNKNOWN AMOUNT,OTHER HAZARDOUS MATERIALS,UNKNOWN,0,UNKNOWN AMOUNT
824737,NCC,000000-00-0,,3,OUNCE(S),AMONIUM BIFLORIDE,UNKNOWN,0,UNKNOWN AMOUNT
824738,NCC,000000-00-0,,37,BARREL(S),PRODUCED WATER,NO,,
824739,OHY,000000-00-0,,0.25,CUP(S),HYDRAULIC OIL,YES,0.25,CUP(S)
824740,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
824741,OIL,000000-00-0,,100,BARREL(S),OIL: CRUDE,YES,75,BARREL(S)
824742,VCM,000075-01-4,,0,UNKNOWN AMOUNT,VINYL CHLORIDE,NO,,
824744,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
824745,MCR,007439-97-6,,3,TABLESPOON(S),MERCURY,NO,,
824746,NCC,000000-00-0,,0,UNKNOWN AMOUNT,YELLOW PAINT,YES,0,UNKNOWN AMOUNT
824747,OSX,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 6",YES,0,UNKNOWN AMOUNT
